Academic Year,TAP College Code,Federal School Code,Level,TAP Level of Study,TAP College Name,Sector Type,TAP Sector Group,TAP Recipient Headcount,TAP Recipient FTEs,TAP Recipient Dollars
2021,505,2777,U,2 yr Undergrad,MEDAILLE UNIVERSITY 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1,0.51,2235.83
2021,505,2777,U,4 yr Undergrad,MEDAILLE UNIVERSITY 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,575,494.08,1794201.86
2021,2300,2772,U,2 yr Undergrad,MERCY COLL ASSOC DEGREE PROGRAM,PRIVATE,5-INDEPENDENT,15,11.31,51919.36
2021,2300,2772,U,4 yr Undergrad,MERCY COLL ASSOC DEGREE PROGRAM,PRIVATE,5-INDEPENDENT,8,5.65,26320.67
2021,2100,2772,U,4 yr Undergrad,MERCY COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,2554,2228.46,8770387.91
2021,2100,2772,U,5 yr Undergrad,MERCY COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,65,56.01,241844.30
2021,7964,31814,U,2 yr Undergrad,MERKAZ BNOS,PRIVATE,7-BUS. NON-DEG,130,128.49,492730.09
2021,8237,9335,U,4 yr Undergrad,MESIVTA EASTRN PKWY RABBINICAL CL,PRIVATE,9-CHAPTER XXII,1,1.08,538.19
2021,8244,7264,U,4 yr Undergrad,MESIVTA TORAH VODAATH RABBINICAL,PRIVATE,9-CHAPTER XXII,120,122.17,489157.20
2021,8244,7264,U,5 yr Undergrad,MESIVTA TORAH VODAATH RABBINICAL,PRIVATE,9-CHAPTER XXII,20,15.61,68690.04
2021,1099,9769,U,4 yr Undergrad,METROPOLITAN COLL OF NEW YORK 4YR,PRIVATE,5-INDEPENDENT,218,176.38,691712.08
2021,7740,36523,U,2 yr Undergrad,METROPOLITAN LEARNING INSTITUTE,PRIVATE,7-BUS. NON-DEG,285,291.96,1110360.02
2021,8246,4798,U,4 yr Undergrad,MIRRER YESHIVA CENTRAL INSTITUTE,PRIVATE,9-CHAPTER XXII,42,32.29,132411.49
2021,2105,2871,U,2 yr Undergrad,MOHAWK VALLEY COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,1123,856.27,2549048.52
2021,500,2775,U,4 yr Undergrad,MOLLOY UNIVERSITY 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,764,678.26,2297558.87
2021,7518,4799,U,2 yr Undergrad,MONROE COLLEGE ASSOCIATES DEG 2YR,PRIVATE,6-BUS. DEGREE,1341,1139.93,4968007.12
2021,6018,4799,U,4 yr Undergrad,MONROE COLLEGE BACHELORS DEG 4YR,PRIVATE,6-BUS. DEGREE,1382,1331.51,5287128.56
2021,7718,4799,U,2 yr Undergrad,MONROE COLLEGE NURSING CERT PROG,PRIVATE,6-BUS. DEGREE,12,6.29,30119.95
2021,2180,2872,U,2 yr Undergrad,MONROE COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,2462,1735.25,5166671.74
2021,2180,2872,U,5 yr Undergrad,MONROE COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,2,1.01,3599.32
2021,3030,2859,U,2 yr Undergrad,MORRISVILLE STATE COLLEGE,PUBLIC,3-SUNY SO,584,458.39,1594960.84
2021,6030,2859,U,4 yr Undergrad,MORRISVILLE STATE COLLEGE,PUBLIC,3-SUNY SO,373,309.5,1044720.53
2021,3030,2859,U,5 yr Undergrad,MORRISVILLE STATE COLLEGE,PUBLIC,3-SUNY SO,1,0.51,1976.80
2021,6030,2859,U,5 yr Undergrad,MORRISVILLE STATE COLLEGE,PUBLIC,3-SUNY SO,15,10.62,44883.49
2021,2110,2778,U,4 yr Undergrad,MOUNT ST. MARY COLLEGE 4YR UNDERG,PRIVATE,5-INDEPENDENT,384,340.61,1075257.22
2021,6445,6438,U,4 yr Undergrad,MT SINAI PHILLIPS SCH OF NURSI BA,PRIVATE,5-INDEPENDENT,27,24.92,86166.13
2021,2113,2873,U,2 yr Undergrad,NASSAU COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,2176,1594.69,5765445.58
2021,525,2779,U,4 yr Undergrad,NAZARETH UNIVERSITY 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,578,551.25,1515749.98
2021,525,2779,U,5 yr Undergrad,NAZARETH UNIVERSITY 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,3,2.06,8660.68
2021,7722,41188,U,2 yr Undergrad,NEW YORK FILM ACADEMY,PRIVATE,6-BUS. DEGREE,16,18.34,77134.34
2021,2120,2782,U,4 yr Undergrad,NEW YORK INST TECH 4YR,PRIVATE,5-INDEPENDENT,1121,1050.77,3979347.39
2021,2120,2782,U,5 yr Undergrad,NEW YORK INST TECH 4YR,PRIVATE,5-INDEPENDENT,22,21.37,89726.42
2021,550,20690,U,4 yr Undergrad,NEW YORK SCHOOL INTERIOR DESIGN,PRIVATE,5-INDEPENDENT,7,5.91,23634.32
2021,555,2785,U,2 yr Undergrad,NEW YORK UNIVERSITY 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,16,8.22,36260.36
2021,555,2785,U,4 yr Undergrad,NEW YORK UNIVERSITY 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,2349,2269.48,9382356.48
2021,555,2785,U,5 yr Undergrad,NEW YORK UNIVERSITY 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,13,8.99,35927.63
2021,2215,2874,U,2 yr Undergrad,NIAGARA COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,1034,788.82,2279832.68
2021,560,2788,U,4 yr Undergrad,NIAGARA UNIVERSITY 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,756,699.37,1971503.41
2021,560,2788,U,5 yr Undergrad,NIAGARA UNIVERSITY 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,5,2.83,13587.87
2021,2258,7111,U,2 yr Undergrad,NORTH COUNTRY COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,243,181.33,610217.65
2021,2322,35373,U,2 yr Undergrad,NY AUTO AND DIESEL INSTITUTE,PRIVATE,5-INDEPENDENT,196,173.17,555739.64
2021,6270,25994,U,4 yr Undergrad,NY COLL HEALTH PROF 4YR UG,PRIVATE,5-INDEPENDENT,18,16.32,77922.72
2021,541,34433,U,4 yr Undergrad,NY COLL TRAD CHINESE MEDICINE,PRIVATE,5-INDEPENDENT,21,14.39,60357.22
2021,2270,25994,U,2 yr Undergrad,NY COLLEGE OF HEALTH PROFESSIONS,PRIVATE,5-INDEPENDENT,29,25.18,68699.87
2021,7816,31207,U,2 yr Undergrad,NY CONSERVATORY FOR DRAMATIC ARTS,PRIVATE,6-BUS. DEGREE,16,14.67,53898.53
2021,2326,10551,U,2 yr Undergrad,NY SCHOOL MEDICAL & DENTAL ASST,PRIVATE,5-INDEPENDENT,116,101.49,319743.89
2021,8255,11984,U,4 yr Undergrad,OHR HAMEIR THEOLOGICAL SEMINARY,PRIVATE,9-CHAPTER XXII,27,29.06,128525.74
2021,8255,11984,U,5 yr Undergrad,OHR HAMEIR THEOLOGICAL SEMINARY,PRIVATE,9-CHAPTER XXII,4,4.31,16977.82
2021,2185,2875,U,2 yr Undergrad,ONONDAGA COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,1612,1207.71,3814370.10
2021,2125,2876,U,2 yr Undergrad,ORANGE COUNTY COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,802,590.09,1951186.60
2021,591,2791,U,4 yr Undergrad,PACE UNIVERSITY UNDERGRADUATE,PRIVATE,5-INDEPENDENT,976,871.69,3175776.32
2021,605,30277,U,2 yr Undergrad,PACIFIC COLL OF ORIENTAL MED 2YR,PRIVATE,6-BUS. DEGREE,15,9.43,29093.46
2021,2140,2795,U,2 yr Undergrad,PAUL SMITHS COLLEGE 2 YR UNDEGRAD,PRIVATE,5-INDEPENDENT,27,25.69,72257.10
2021,6140,2795,U,4 yr Undergrad,PAUL SMITHS COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,180,166.75,463388.63
2021,6140,2795,U,5 yr Undergrad,PAUL SMITHS COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,3,2.06,10203.30
2021,7699,12358,U,2 yr Undergrad,PLAZA COLLEGE-2YR UNDERGRAD,PRIVATE,6-BUS. DEGREE,404,352.59,1534188.95
2021,6698,12358,U,4 yr Undergrad,PLAZA COLLEGE-BA,PRIVATE,6-BUS. DEGREE,86,73.43,315324.35
2021,615,2798,U,4 yr Undergrad,PRATT INSTITUTE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,182,165.59,633408.39
2021,615,2798,U,5 yr Undergrad,PRATT INSTITUTE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,4,3.6,17299.26
2021,8266,8614,U,4 yr Undergrad,RABBINCAL COL BOBOVER YESHIV BNEI,PRIVATE,9-CHAPTER XXII,192,204.51,1015000.82
2021,8266,8614,U,5 yr Undergrad,RABBINCAL COL BOBOVER YESHIV BNEI,PRIVATE,9-CHAPTER XXII,41,43.06,199422.91
2021,8261,3976,U,4 yr Undergrad,RABBINCL ACAD MESIVTA RABBI CHAIM,PRIVATE,9-CHAPTER XXII,27,29.06,118135.40
2021,8261,3976,U,5 yr Undergrad,RABBINCL ACAD MESIVTA RABBI CHAIM,PRIVATE,9-CHAPTER XXII,2,2.15,10975.90
2021,8271,42301,U,4 yr Undergrad,RABBINICAL COLL OHR YISROEL,PRIVATE,9-CHAPTER XXII,33,35.52,186346.98
2021,8264,10943,U,4 yr Undergrad,RABBINICAL COLLEGE BETH SHRAGA,PRIVATE,9-CHAPTER XXII,10,9.69,20270.48
2021,8270,10378,U,4 yr Undergrad,RABBINICAL COLLEGE OF LONG ISLAND,PRIVATE,9-CHAPTER XXII,43,38.75,119988.93
2021,8270,10378,U,5 yr Undergrad,RABBINICAL COLLEGE OF LONG ISLAND,PRIVATE,9-CHAPTER XXII,2,2.15,10347.29
2021,8272,31292,U,4 yr Undergrad,RABBINICAL COLLEGE OF OHR SHIMON,PRIVATE,9-CHAPTER XXII,140,146.39,739294.52
2021,8272,31292,U,5 yr Undergrad,RABBINICAL COLLEGE OF OHR SHIMON,PRIVATE,9-CHAPTER XXII,29,31.22,161191.87
2021,635,2803,U,4 yr Undergrad,RENSSELAER POLYTECHNIC INST UG,PRIVATE,5-INDEPENDENT,520,486.63,1853420.92
2021,635,2803,U,5 yr Undergrad,RENSSELAER POLYTECHNIC INST UG,PRIVATE,5-INDEPENDENT,2,1.03,5719.32
2021,640,2805,U,4 yr Undergrad,ROBERTS WESLEYAN COLL  UG SEMESTE,PRIVATE,5-INDEPENDENT,425,380.99,1049536.89
2021,650,2806,U,2 yr Undergrad,ROCHESTER INST TECH 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,54,48.82,213041.67
2021,650,2806,U,4 yr Undergrad,ROCHESTER INST TECH 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,2244,1971.06,6251007.16
2021,650,2806,U,5 yr Undergrad,ROCHESTER INST TECH 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,21,12.85,51685.55
2021,2147,2877,U,2 yr Undergrad,ROCKLAND COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,685,522.18,1553866.36
2021,675,2810,U,4 yr Undergrad,RUSSELL SAGE COLLEGE 4YR UNDERGRA,PRIVATE,5-INDEPENDENT,515,464.79,1532226.39
2021,675,2810,U,5 yr Undergrad,RUSSELL SAGE COLLEGE 4YR UNDERGRA,PRIVATE,5-INDEPENDENT,38,26.72,115818.96
2021,840,9248,U,2 yr Undergrad,SAMARITAN HOSP SCH OF NURSING,PRIVATE,5-INDEPENDENT,1,0.51,2911.04
2021,844,9248,U,2 yr Undergrad,SAMARITAN HOSPITAL PRAC NURSING,PRIVATE,8-OTHER,7,4.09,12868.78
2021,845,2813,U,4 yr Undergrad,SARAH LAWRENCE COLL UNDERGRAD,PRIVATE,5-INDEPENDENT,56,55.5,147584.03
2021,2243,6785,U,2 yr Undergrad,SCHENECTADY COUNTY COMM COLLEGE,PUBLIC,4-SUNY CC,527,389.39,1104319.51
2021,7858,7468,U,4 yr Undergrad,SCHOOL OF VISUAL ARTS UNDERGRAD,PRIVATE,6-BUS. DEGREE,197,195.94,746390.75
2021,8280,11076,U,4 yr Undergrad,SHOR YOSHUV RABBINICAL COLLEGE,PRIVATE,9-CHAPTER XXII,8,7,19795.26
2021,685,2816,U,4 yr Undergrad,SIENA COLLEGE,PRIVATE,5-INDEPENDENT,853,821.93,2343014.35
2021,855,2814,U,4 yr Undergrad,SKIDMORE COLLEGE,PRIVATE,5-INDEPENDENT,229,219.68,803345.14
2021,855,2814,U,5 yr Undergrad,SKIDMORE COLLEGE,PRIVATE,5-INDEPENDENT,37,28.01,119430.92
2021,695,2817,U,4 yr Undergrad,ST BONAVENTURE UNIVERSITY UG,PRIVATE,5-INDEPENDENT,398,385.66,1159639.21
2021,695,2817,U,5 yr Undergrad,ST BONAVENTURE UNIVERSITY UG,PRIVATE,5-INDEPENDENT,3,2.06,10066.61
2021,710,6461,U,2 yr Undergrad,ST ELIZABETH COLLEGE OF NURSING,PRIVATE,5-INDEPENDENT,39,28.01,94077.08
2021,715,2820,U,4 yr Undergrad,ST FRANCIS COLLEGE,PRIVATE,5-INDEPENDENT,884,804.97,3091099.75
2021,735,2821,U,4 yr Undergrad,ST JOHN FISHER UNIV UNDERGRAD,PRIVATE,5-INDEPENDENT,769,723.14,2093628.83
2021,735,2821,U,5 yr Undergrad,ST JOHN FISHER UNIV UNDERGRAD,PRIVATE,5-INDEPENDENT,6,4.62,20573.60
2021,745,6443,U,2 yr Undergrad,ST JOHN'S RIVERSIDE HOSP NURS,PRIVATE,5-INDEPENDENT,28,14.94,52600.84
2021,751,2823,U,4 yr Undergrad,ST JOHNS UNIVERSITY 4YR UG,PRIVATE,5-INDEPENDENT,2992,2867.54,10692683.34
2021,765,6467,U,2 yr Undergrad,ST JOSEPH COL NUR AT ST JOS HOSP,PRIVATE,5-INDEPENDENT,81,70.01,178218.85
2021,755,2825,U,4 yr Undergrad,ST JOSEPHS UNIV NEW YORK - 4YR UG,PRIVATE,5-INDEPENDENT,342,321.17,1175714.95
2021,758,2825,U,4 yr Undergrad,ST JOSEPHS UNIV PATCHOGUE UG,PRIVATE,5-INDEPENDENT,736,680.53,2069177.08
2021,762,2825,U,4 yr Undergrad,ST JOSEPHS UNIV PATCHOGUE WEEKEND,PRIVATE,5-INDEPENDENT,2,0.69,1094.19
2021,775,2829,U,4 yr Undergrad,ST LAWRENCE UNIVERSITY 4YR UG,PRIVATE,5-INDEPENDENT,287,295.99,990186.89
2021,775,2829,U,5 yr Undergrad,ST LAWRENCE UNIVERSITY 4YR UG,PRIVATE,5-INDEPENDENT,4,2.57,11696.08
2021,437,12364,U,2 yr Undergrad,ST PAUL'S SCH NURSING,PRIVATE,5-INDEPENDENT,141,96.26,325653.37
2021,438,12364,U,2 yr Undergrad,ST PAUL'S SCH NURSING MED ASSIST,PRIVATE,5-INDEPENDENT,106,89.16,284299.79
2021,838,9479,U,2 yr Undergrad,ST PAUL'S SCH NURSING MED/DENTAL,PRIVATE,5-INDEPENDENT,46,30.15,102980.20
2021,836,9479,U,2 yr Undergrad,ST PAUL'S SCH NURSING SI,PRIVATE,5-INDEPENDENT,55,41.71,150111.72
2021,830,2832,U,4 yr Undergrad,ST THOMAS AQUINAS COLLEGE UG,PRIVATE,5-INDEPENDENT,244,221.99,852935.15
2021,830,2832,U,5 yr Undergrad,ST THOMAS AQUINAS COLLEGE UG,PRIVATE,5-INDEPENDENT,12,9.25,43518.18
2021,960,2668,U,4 yr Undergrad,SUC CERAMICS AT ALFRED UNIV 4YR U,PUBLIC,3-SUNY SO,100,91.51,254511.81
2021,950,2851,U,4 yr Undergrad,SUC ENV SCI&FORESTRY 4YRUNDERGRAD,PUBLIC,3-SUNY SO,410,372.52,990085.36
2021,950,2851,U,5 yr Undergrad,SUC ENV SCI&FORESTRY 4YRUNDERGRAD,PUBLIC,3-SUNY SO,1,1.01,505.58
2021,915,2844,U,4 yr Undergrad,SUC FREDONIA (UNDERGRAD),PUBLIC,3-SUNY SO,1452,1312.56,3825314.01
2021,915,2844,U,5 yr Undergrad,SUC FREDONIA (UNDERGRAD),PUBLIC,3-SUNY SO,8,5.56,28926.51
2021,920,2845,U,4 yr Undergrad,SUC GENESEO (UNDERGRAD),PUBLIC,3-SUNY SO,1511,1352.33,3722760.94
2021,920,2845,U,5 yr Undergrad,SUC GENESEO (UNDERGRAD),PUBLIC,3-SUNY SO,5,2.53,12545.86
2021,945,2850,U,4 yr Undergrad,SUC POTSDAM (UNDERGRAD),PUBLIC,3-SUNY SO,1067,945.51,2944759.17
2021,945,2850,U,5 yr Undergrad,SUC POTSDAM (UNDERGRAD),PUBLIC,3-SUNY SO,12,6.83,30798.55
2021,970,6791,U,4 yr Undergrad,SUC PURCHASE (UNDERGRAD),PUBLIC,3-SUNY SO,1205,1080.75,3431157.65
2021,970,6791,U,5 yr Undergrad,SUC PURCHASE (UNDERGRAD),PUBLIC,3-SUNY SO,9,7.88,39217.88
2021,2157,2878,U,2 yr Undergrad,SUFFOLK COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,2999,2263,7548134.48
2021,2225,2879,U,2 yr Undergrad,SULLIVAN COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,288,220.84,755799.20
2021,895,2835,U,4 yr Undergrad,SUNY ALBANY 4 YR (UNDERGRAD),PUBLIC,3-SUNY SO,5153,4688.2,15515901.10
2021,895,2835,U,5 yr Undergrad,SUNY ALBANY 4 YR (UNDERGRAD),PUBLIC,3-SUNY SO,91,69.64,306697.96
2021,930,2847,U,4 yr Undergrad,SUNY AT ONEONTA (UNDERGRAD),PUBLIC,3-SUNY SO,1990,1813.04,5527007.43
2021,930,2847,U,5 yr Undergrad,SUNY AT ONEONTA (UNDERGRAD),PUBLIC,3-SUNY SO,17,13.69,57036.59
2021,935,2848,U,4 yr Undergrad,SUNY AT OSWEGO (UNDERGRAD),PUBLIC,3-SUNY SO,2505,2258.28,6962098.84
2021,935,2848,U,5 yr Undergrad,SUNY AT OSWEGO (UNDERGRAD),PUBLIC,3-SUNY SO,21,16.18,70022.98
2021,880,2836,U,2 yr Undergrad,SUNY BINGHAMTON 4 YR(UNDERGRAD),PUBLIC,3-SUNY SO,1,0.51,252.79
2021,880,2836,U,4 yr Undergrad,SUNY BINGHAMTON 4 YR(UNDERGRAD),PUBLIC,3-SUNY SO,4626,4301.69,13895785.96
2021,880,2836,U,5 yr Undergrad,SUNY BINGHAMTON 4 YR(UNDERGRAD),PUBLIC,3-SUNY SO,41,34.59,163202.05
2021,900,2841,U,4 yr Undergrad,SUNY BROCKPORT (UNDERGRAD),PUBLIC,3-SUNY SO,2256,1996.43,5743889.45
2021,900,2841,U,5 yr Undergrad,SUNY BROCKPORT (UNDERGRAD),PUBLIC,3-SUNY SO,27,21.15,87792.03
2021,1010,2837,U,4 yr Undergrad,SUNY BUFFALO 4 YR (UNDERGRAD),PUBLIC,3-SUNY SO,7516,6681.81,22271928.37
2021,1010,2837,U,5 yr Undergrad,SUNY BUFFALO 4 YR (UNDERGRAD),PUBLIC,3-SUNY SO,61,46.51,206329.07
2021,905,2842,U,4 yr Undergrad,SUNY BUFFALO STATE UNIV-UDERGRAD,PUBLIC,3-SUNY SO,3154,2661.22,9336228.19
2021,905,2842,U,5 yr Undergrad,SUNY BUFFALO STATE UNIV-UDERGRAD,PUBLIC,3-SUNY SO,40,25.28,115148.64
2021,3015,2856,U,2 yr Undergrad,SUNY COBLESKILL,PUBLIC,3-SUNY SO,196,152.73,482875.00
2021,6015,2856,U,4 yr Undergrad,SUNY COBLESKILL,PUBLIC,3-SUNY SO,646,572.23,1740234.30
2021,6015,2856,U,5 yr Undergrad,SUNY COBLESKILL,PUBLIC,3-SUNY SO,2,2.02,10831.45
2021,3005,2854,U,2 yr Undergrad,SUNY COLLEGE OF TECH AT ALFRED,PUBLIC,3-SUNY SO,853,701.49,2247501.57
2021,6005,2854,U,4 yr Undergrad,SUNY COLLEGE OF TECH AT ALFRED,PUBLIC,3-SUNY SO,751,657.88,2021697.10
2021,6005,2854,U,5 yr Undergrad,SUNY COLLEGE OF TECH AT ALFRED,PUBLIC,3-SUNY SO,30,26.16,106977.52
2021,3010,2855,U,2 yr Undergrad,SUNY COLLEGE OF TECH AT CANTON,PUBLIC,3-SUNY SO,340,256.2,859319.65
2021,6010,2855,U,4 yr Undergrad,SUNY COLLEGE OF TECH AT CANTON,PUBLIC,3-SUNY SO,994,823.37,2604625.17
2021,3010,2855,U,5 yr Undergrad,SUNY COLLEGE OF TECH AT CANTON,PUBLIC,3-SUNY SO,4,2.02,8796.00
2021,6010,2855,U,5 yr Undergrad,SUNY COLLEGE OF TECH AT CANTON,PUBLIC,3-SUNY SO,31,24.77,111744.16
2021,3020,2857,U,2 yr Undergrad,SUNY COLLEGE OF TECH AT DELHI,PUBLIC,3-SUNY SO,525,442.21,1513800.20
2021,6020,2857,U,4 yr Undergrad,SUNY COLLEGE OF TECH AT DELHI,PUBLIC,3-SUNY SO,592,492.09,1677740.77
2021,3020,2857,U,5 yr Undergrad,SUNY COLLEGE OF TECH AT DELHI,PUBLIC,3-SUNY SO,2,1.01,5627.06
2021,6020,2857,U,5 yr Undergrad,SUNY COLLEGE OF TECH AT DELHI,PUBLIC,3-SUNY SO,37,31.09,131029.40
2021,3025,2858,U,2 yr Undergrad,SUNY COLLEGE OF TECH FARMINGDALE,PUBLIC,3-SUNY SO,454,359,1192406.90
2021,6025,2858,U,4 yr Undergrad,SUNY COLLEGE OF TECH FARMINGDALE,PUBLIC,3-SUNY SO,2322,2006.5,6586625.90
2021,3025,2858,U,5 yr Undergrad,SUNY COLLEGE OF TECH FARMINGDALE,PUBLIC,3-SUNY SO,1,0.51,2476.81
2021,6025,2858,U,5 yr Undergrad,SUNY COLLEGE OF TECH FARMINGDALE,PUBLIC,3-SUNY SO,16,12.05,47177.22
2021,910,2843,U,4 yr Undergrad,SUNY CORTLAND (UNDERGRAD),PUBLIC,3-SUNY SO,1959,1798.16,5073778.31
2021,910,2843,U,5 yr Undergrad,SUNY CORTLAND (UNDERGRAD),PUBLIC,3-SUNY SO,34,25.78,119467.97
2021,4886,2839,U,4 yr Undergrad,SUNY DOWNSTATE MEDICAL CENTER,PUBLIC,3-SUNY SO,42,29.58,96718.89
2021,955,2853,U,4 yr Undergrad,SUNY MARITIME COLLEGE,PUBLIC,3-SUNY SO,240,211.84,639282.45
2021,955,2853,U,5 yr Undergrad,SUNY MARITIME COLLEGE,PUBLIC,3-SUNY SO,1,0.51,2813.53
2021,925,2846,U,4 yr Undergrad,SUNY NEW PALTZ - UNDERGRAD,PUBLIC,3-SUNY SO,2342,2082.51,6815951.00
2021,925,2846,U,5 yr Undergrad,SUNY NEW PALTZ - UNDERGRAD,PUBLIC,3-SUNY SO,61,45.63,203679.60
2021,965,7109,U,4 yr Undergrad,SUNY OLD WESTBURY (UNDERGRAD),PUBLIC,3-SUNY SO,1823,1552.29,5258743.91
2021,965,7109,U,5 yr Undergrad,SUNY OLD WESTBURY (UNDERGRAD),PUBLIC,3-SUNY SO,30,24.39,110006.04
2021,940,2849,U,4 yr Undergrad,SUNY PLATTSBURGH (UNDERGRAD),PUBLIC,3-SUNY SO,1728,1552.29,4730852.95
2021,940,2849,U,5 yr Undergrad,SUNY PLATTSBURGH (UNDERGRAD),PUBLIC,3-SUNY SO,32,22.2,96853.75
2021,4975,11678,U,4 yr Undergrad,SUNY POLYTECHNIC INSTITUTE,PUBLIC,3-SUNY SO,773,693.44,2186079.47
2021,4975,11678,U,5 yr Undergrad,SUNY POLYTECHNIC INSTITUTE,PUBLIC,3-SUNY SO,1,0.51,2475.30
2021,875,2838,U,4 yr Undergrad,SUNY STONY BROOK 4YR UNDERGRAD,PUBLIC,3-SUNY SO,6780,6207.04,23495656.93
2021,875,2838,U,5 yr Undergrad,SUNY STONY BROOK 4YR UNDERGRAD,PUBLIC,3-SUNY SO,38,27.76,115041.47
2021,890,2840,U,4 yr Undergrad,SUNY UPSTATE MEDICAL UNIVERSITY,PUBLIC,3-SUNY SO,48,45.97,131127.97
2021,2321,21700,U,2 yr Undergrad,SWEDISH INST QRTLY PROGRAMS,PRIVATE,6-BUS. DEGREE,300,211.83,948509.97
2021,2320,21700,U,2 yr Undergrad,SWEDISH INSTITUTE 2YR UNDERGRAD,PRIVATE,6-BUS. DEGREE,68,48.99,153747.39
2021,985,2882,U,4 yr Undergrad,SYRACUSE UNIVERSITY (UNDERGRAD),PRIVATE,5-INDEPENDENT,1298,1247.54,4571662.39
2021,985,2882,U,5 yr Undergrad,SYRACUSE UNIVERSITY (UNDERGRAD),PRIVATE,5-INDEPENDENT,2,2.06,9491.08
2021,8286,14614,U,4 yr Undergrad,TALMUDICAL INST OF UPSTATE NY,PRIVATE,9-CHAPTER XXII,3,3.23,10683.12
2021,8286,14614,U,5 yr Undergrad,TALMUDICAL INST OF UPSTATE NY,PRIVATE,9-CHAPTER XXII,2,1.61,3533.23
2021,8288,41155,U,4 yr Undergrad,TALMUDICAL SEMINARY OF BOBOV,PRIVATE,9-CHAPTER XXII,381,395.57,1975913.84
2021,8288,41155,U,5 yr Undergrad,TALMUDICAL SEMINARY OF BOBOV,PRIVATE,9-CHAPTER XXII,33,17.76,95544.23
2021,8290,12011,U,4 yr Undergrad,TALMUDICAL SEMINARY OHOLEI TORAH,PRIVATE,9-CHAPTER XXII,78,82.88,367365.86
2021,210,6448,U,2 yr Undergrad,THE BELANGER SCHOOL OF NURSING,PRIVATE,5-INDEPENDENT,5,2.57,10870.30
2021,355,40953,U,4 yr Undergrad,THE KING'S COLLEGE,PRIVATE,5-INDEPENDENT,10,8.74,22014.48
2021,535,20662,U,4 yr Undergrad,THE NEW SCHOOL 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,156,131.29,561134.45
2021,535,20662,U,5 yr Undergrad,THE NEW SCHOOL 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,4,3.6,15647.70
2021,2260,6788,U,2 yr Undergrad,TOMPKINS CORTLAND COMM COLLEGE,PUBLIC,4-SUNY CC,532,386.52,1274186.08
2021,8294,15485,U,4 yr Undergrad,TORAH TEMIMAH TALMUDICAL SEMINARY,PRIVATE,9-CHAPTER XXII,4,4.31,23415.68
2021,865,10142,U,2 yr Undergrad,TOURO UNIV - 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,431,334.91,1394830.96
2021,865,10142,U,4 yr Undergrad,TOURO UNIV - 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,1043,861.58,3276075.23
2021,2144,2812,U,2 yr Undergrad,TROCAIRE COLLEGE,PRIVATE,5-INDEPENDENT,261,177.07,694378.28
2021,6144,2812,U,4 yr Undergrad,TROCAIRE COLLEGE,PRIVATE,5-INDEPENDENT,19,13.36,53624.36
2021,2230,2880,U,2 yr Undergrad,ULSTER COMMUNITY COLLEGE,PUBLIC,4-SUNY CC,341,258.75,740799.29
2021,990,2889,U,4 yr Undergrad,UNION COLLEGE 4YR UNDERGRAD,PRIVATE,5-INDEPENDENT,154,143.88,467353.46
2021,8296,11189,U,4 yr Undergrad,UNITED TALMUDICAL SEMINARY,PRIVATE,9-CHAPTER XXII,1378,1400.38,7090229.68
2021,8296,11189,U,5 yr Undergrad,UNITED TALMUDICAL SEMINARY,PRIVATE,9-CHAPTER XXII,188,194.83,949244.47
2021,1016,2894,U,4 yr Undergrad,UNIV OF ROCHESTER EASTMAN UG,PRIVATE,5-INDEPENDENT,14,14.39,37222.31
